country,founded,id,industry,linkedin_url,locality,name,region,size,website
sri lanka,0,rotaryclubofcolombo,,linkedin.com/company/rotaryclubofcolombo,colombo,rotary club of colombo,western,51-200,rotarycolombo.lk
sri lanka,0,wilshire-colombo-pvt-ltd,financial services,linkedin.com/company/wilshire-colombo-pvt-ltd,colombo,wilshire colombo (pvt) ltd,western,Nov-50,wilshirecolombo.com
sri lanka,0,m2-holdings-lanka-pvt.-ltd,hospitality,linkedin.com/company/m2-holdings-lanka-pvt.-ltd,,m2 holdings lanka pvt. ltd,,10-Jan,m2ibiz.com
sri lanka,0,jcscintl,education management,linkedin.com/company/jcscintl,colombo,jcsc international,western,10-Jan,instagram.com/jcscintl
sri lanka,0,ggk-imports,business supplies and equipment,linkedin.com/company/ggk-imports,colombo,ggk imports,western,10-Jan,
sri lanka,0,divisional-secretariat-eheliyagoda,,linkedin.com/company/divisional-secretariat-eheliyagoda,,divisional secretariat eheliyagoda,,10-Jan,ds.gov.lk
sri lanka,0,the-open-university-of-sri-lanka,education management,linkedin.com/company/the-open-university-of-sri-lanka,,the open university of sri lanka,,501-1000,ou.ac.lk
sri lanka,0,kenzo-engineering-pvt-ltd,construction,linkedin.com/company/kenzo-engineering-pvt-ltd,horana,kenzo engineering (pvt) ltd,western,10-Jan,
sri lanka,0,see-lanka,,linkedin.com/company/see-lanka,colombo,see lanka,western,10-Jan,seelanka.travel
sri lanka,0,mstea,,linkedin.com/company/mstea,colombo,mstea,western,10-Jan,msteashop.com
sri lanka,0,kseedsinvestmentspvtltd,financial services,linkedin.com/company/kseedsinvestmentspvtltd,colombo,k seeds investments (pvt) ltd,western,Nov-50,
sri lanka,0,havelockdentalcenter,,linkedin.com/company/havelockdentalcenter,colombo,havelock dental center pvt ltd,western,Nov-50,havelockdentalcenter.com
sri lanka,0,forest-hill-tea-scandic,,linkedin.com/company/forest-hill-tea-scandic,kuruwita,forest hill tea (scandic),sabaragamuwa,10-Jan,
sri lanka,0,jlk-global,,linkedin.com/company/jlk-global,colombo,jlk global visa services (pvt) ltd,western,10-Jan,jlkglobal.lk
sri lanka,0,infact-solutions-pvt-ltd,,linkedin.com/company/infact-solutions-pvt-ltd,dehiwala,infact solutions (pvt) ltd,western,Nov-50,infactsolutions.net
sri lanka,0,richlife-dairies-limited,consumer goods,linkedin.com/company/richlife-dairies-limited,,richlife dairies limited,,Nov-50,renukagroup.com
sri lanka,0,mindsight-psychological-services,mental health care,linkedin.com/company/mindsight-psychological-services,colombo,mindsight psychological services,western,10-Jan,
sri lanka,0,vs-hydro,oil & energy,linkedin.com/company/vs-hydro,colombo,vs hydro,western,201-500,
sri lanka,0,agile-solutions-pvt-ltd,information technology and services,linkedin.com/company/agile-solutions-pvt-ltd,,agile solutions (pvt) ltd,,Nov-50,agilesol.net
sri lanka,0,arpico-ataraxia-asset-management-pvt-ltd,financial services,linkedin.com/company/arpico-ataraxia-asset-management-pvt-ltd,colombo,arpico ataraxia asset management (pvt) ltd,western,Nov-50,arpicoataraxia.com
sri lanka,0,sriq,information technology and services,linkedin.com/company/sriq,,sriq corporation,western,Nov-50,sriqcorp.com
sri lanka,0,green-serenity-holiday-resort,hospitality,linkedin.com/company/green-serenity-holiday-resort,,green serenity holiday resort,,Nov-50,
sri lanka,0,kyrax,information technology and services,linkedin.com/company/kyrax,ratnapura,kyrax solutions,sabaragamuwa,10-Jan,kyrax.com
sri lanka,0,rc-colombo-uptown,non-profit organization management,linkedin.com/company/rc-colombo-uptown,,rotaract club of colombo uptown,,Nov-50,facebook.com/colombouptown
sri lanka,0,termss-global-private-limited-&-termss-healthcare-private-limited,,linkedin.com/company/termss-global-private-limited-&-termss-healthcare-private-limited,,termss global private limited & termss healthcare private limited,,10-Jan,termss.com
sri lanka,0,cesova-private-limited,,linkedin.com/company/cesova-private-limited,piliyandala,cesova (private) limited,western,Nov-50,cesova.com
sri lanka,0,intelegen-inc-co,,linkedin.com/company/intelegen-inc-co,colombo,intelegen inc co.,western,10-Jan,
sri lanka,0,peace-island-college,,linkedin.com/company/peace-island-college,colombo,peace island college,western,Nov-50,facebook.com/peaceislandcollege
sri lanka,0,geeen-harmony,,linkedin.com/company/geeen-harmony,,geeen harmony,,10-Jan,
sri lanka,0,infconsultants,,linkedin.com/company/infconsultants,colombo,infinity consultants,western,10-Jan,facebook.com/infconsultants
sri lanka,0,pragmatic-engineering,,linkedin.com/company/pragmatic-engineering,,pragmatic engineering,western,Nov-50,clicknsource.com
sri lanka,0,hasthiya-hit,,linkedin.com/company/hasthiya-hit,colombo,hasthiya(hit),western,51-200,hasthiya.com
sri lanka,0,rex-industries-pvt-ltd,mechanical or industrial engineering,linkedin.com/company/rex-industries-pvt-ltd,gampaha,rex industries (pvt) ltd.,western province,51-200,rexgroup.lk
sri lanka,0,sutherland-college-international,education management,linkedin.com/company/sutherland-college-international,,sutherland college international,,Nov-50,sutherlandcollege.com
sri lanka,0,copreus-pvt-limited,capital markets,linkedin.com/company/copreus-pvt-limited,colombo,copreus (pvt) limited,western,201-500,copreus.com
sri lanka,0,pawzapp,consumer services,linkedin.com/company/pawzapp,,pawz,,Nov-50,pawz.app
sri lanka,0,studyworldlankacampus,education management,linkedin.com/company/studyworldlankacampus,colombo,study world lanka campus,western,51-200,swehg.com
sri lanka,0,wealthtrust-securities-ltd,financial services,linkedin.com/company/wealthtrust-securities-ltd,,wealthtrust securities ltd,,10-Jan,
sri lanka,0,sailing-pen,higher education,linkedin.com/company/sailing-pen,nugegoda,sailing pen academy of higher education,western,51-200,
sri lanka,0,confia-ventures,,linkedin.com/company/confia-ventures,colombo,confia ventures,western,10-Jan,confiav.com
sri lanka,0,taps-4-all,non-profit organization management,linkedin.com/company/taps-4-all,colombo,taps 4 all,western,10-Jan,taps4all.org
sri lanka,0,interocean-energy-and-services,international affairs,linkedin.com/company/interocean-energy-and-services,colombo,interocean energy and services,western,Nov-50,
sri lanka,0,mino-stitches,,linkedin.com/company/mino-stitches,panadura,mino stitches,western,10-Jan,
sri lanka,0,aenigm3,,linkedin.com/company/aenigm3,negombo,aenigm3,western,10-Jan,
sri lanka,0,finwix-consultancy,,linkedin.com/company/finwix-consultancy,colombo,finwix consultancy,western,Nov-50,
sri lanka,0,global-weighing-systems,information technology and services,linkedin.com/company/global-weighing-systems,,global weighing systems,,10-Jan,globalweighingsystems.com
sri lanka,0,anc-future-center-study-in-australia,education management,linkedin.com/company/anc-future-center-study-in-australia,colombo,anc future center - study in australia,western,201-500,futurecenter.lk
sri lanka,0,jewel-qudsi,,linkedin.com/company/jewel-qudsi,,jewel qudsi,western,Nov-50,jewelqudsi.lk
sri lanka,0,lolc-leisure-limited,hospitality,linkedin.com/company/lolc-leisure-limited,,lolc leisure limited,,Nov-50,
sri lanka,0,one-mac,,linkedin.com/company/one-mac,colombo,one mac,western,10-Jan,onemac.lk
sri lanka,0,vconstruct-sl,construction,linkedin.com/company/vconstruct-sl,wattala,v construct,western,Nov-50,
sri lanka,0,riktha-solutions,legal services,linkedin.com/company/riktha-solutions,nugegoda,riktha solutions,western,Nov-50,
sri lanka,0,waasala-leisure,hospitality,linkedin.com/company/waasala-leisure,anuradhapura,waasala leisure,north central,10-Jan,waasalaleisure.com
sri lanka,0,mahogany-masterpieces,furniture,linkedin.com/company/mahogany-masterpieces,,mahogany masterpieces,,10-Jan,mahoganymasterpieces.com
sri lanka,0,mastersert,,linkedin.com/company/mastersert,colombo,mastersert lk,western,10-Jan,
sri lanka,0,cedsrilanka,international trade and development,linkedin.com/company/cedsrilanka,nugegoda,ced - center of enterprise development,western,10-Jan,ced.lk
sri lanka,0,earth-organization,computer software,linkedin.com/company/earth-organization,battaramulla,earth organization,western,Nov-50,earth-org.com
sri lanka,0,tranzforminternational,,linkedin.com/company/tranzforminternational,negombo,tranzform,western,51-200,tranzforminternational.com
sri lanka,0,sri-lanka-accreditation-board,,linkedin.com/company/sri-lanka-accreditation-board,,sri lanka accreditation board,,10-Jan,slab.lk
sri lanka,0,eko-plasco,,linkedin.com/company/eko-plasco,wadduwa,eko plasco,western,51-200,
sri lanka,0,biyano-studio,,linkedin.com/company/biyano-studio,gampaha,biyano studio,western province,10-Jan,
sri lanka,0,boi,,linkedin.com/company/boi,,boi,,10-Jan,boi.lk
sri lanka,0,mcc-group-pvt-ltd,,linkedin.com/company/mcc-group-pvt-ltd,colombo,mcc group (pvt) ltd,western,51-200,mccgroup.lk
sri lanka,0,foreway-logistics-private-limited,logistics and supply chain,linkedin.com/company/foreway-logistics-private-limited,,foreway logistics private limited,,10-Jan,forewaylogistics.com
sri lanka,0,prin-t-market,,linkedin.com/company/prin-t-market,kuliyapitiya,print market,north western,10-Jan,
sri lanka,0,customermelody,,linkedin.com/company/customermelody,kandy,customermelody,central,Nov-50,
sri lanka,0,hammer-digital,,linkedin.com/company/hammer-digital,colombo,hammer digital,western,201-500,
sri lanka,0,m-n-engineering-technologies,,linkedin.com/company/m-n-engineering-technologies,kalutara,m n engineering technologies,western,Nov-50,mnengineerings.com
sri lanka,0,dev4s,,linkedin.com/company/dev4s,kandy,dev4s,central,10-Jan,dev4s.com
sri lanka,0,supermet-sri-lanka,building materials,linkedin.com/company/supermet-sri-lanka,colombo,supermet sri lanka,western,Nov-50,supermet.lk
sri lanka,0,imigap,,linkedin.com/company/imigap,galle,imigap (pvt) ltd,southern,Nov-50,imigap.com
sri lanka,0,regional-economic-development-agency,investment management,linkedin.com/company/regional-economic-development-agency,,regional economic development agency,,Nov-50,kandyinvestor.org
sri lanka,0,riff-hikkaduwa,hospitality,linkedin.com/company/riff-hikkaduwa,hikkaduwa,riff hikkaduwa,southern,51-200,riffhikkaduwa.com
sri lanka,0,quality-fish-processing-lanka-pvt-ltd.,food production,linkedin.com/company/quality-fish-processing-lanka-pvt-ltd.,mundalama,quality fish processing lanka (pvt) ltd. (sea queen),north western,51-200,sq-qfp.com
sri lanka,0,nava-agriculture,,linkedin.com/company/nava-agriculture,kandy,nava agriculture,central,Nov-50,navaagriculture.com
sri lanka,0,loard-travel-services-privatelimited,,linkedin.com/company/loard-travel-services-privatelimited,,loard travel services privatelimited,,10-Jan,loardtravel.com
sri lanka,0,isharashehan-consultancy,marketing and advertising,linkedin.com/company/isharashehan-consultancy,colombo,isharashehan consultancy,western,10-Jan,isharashehan.com
sri lanka,0,fida-global,information technology and services,linkedin.com/company/fida-global,rajagiriya,fida global,western,Nov-50,fidaglobal.com
sri lanka,0,prime-corps-pvt-ltd,international trade and development,linkedin.com/company/prime-corps-pvt-ltd,piliyandala,prime crops (pvt) ltd,western,10-Jan,primecrops.lk
sri lanka,0,reefside-company-pvt-ltd,,linkedin.com/company/reefside-company-pvt-ltd,,reefside company pvt ltd,,10-Jan,reefsidemaldives.com
sri lanka,0,go-dream-initiative,higher education,linkedin.com/company/go-dream-initiative,panadura,go dream initiative,western,10-Jan,go-dream.org
sri lanka,0,mac-projects-private-limited,investment management,linkedin.com/company/mac-projects-private-limited,colombo,mac projects (private) limited,western,10-Jan,
sri lanka,0,corporate-accounting-solutions-pvt-ltd,financial services,linkedin.com/company/corporate-accounting-solutions-pvt-ltd,colombo,corporate accounting solutions (pvt) ltd,western,10-Jan,
sri lanka,0,gooseberry-lk,,linkedin.com/company/gooseberry-lk,kotte,gooseberry lk,western,10-Jan,
sri lanka,0,pickabook-elegance-club,,linkedin.com/company/pickabook-elegance-club,colombo,pick a book elegance club,western,10-Jan,
sri lanka,0,rajagiriya-tours-and-transport,,linkedin.com/company/rajagiriya-tours-and-transport,rajagiriya,rajagiriya tours and transport (rtt group),western,51-200,rttgroup.lk
sri lanka,0,hayleys-travels-spirit-of-sri-lanka,,linkedin.com/company/hayleys-travels-spirit-of-sri-lanka,colombo,hayley’s travels - spirit of sri lanka,western,Nov-50,
sri lanka,0,midigama-fruit-farm,farming,linkedin.com/company/midigama-fruit-farm,ahangama,midigama fruit farm,southern,Nov-50,
sri lanka,0,esala-hospitality,hospitality,linkedin.com/company/esala-hospitality,colombo,esala hospitality,western,Nov-50,esalahospitality.com
sri lanka,0,pearson-education-edexcel-sri-lanka,,linkedin.com/company/pearson-education-edexcel-sri-lanka,colombo,pearson education edexcel sri lanka,western,10-Jan,
sri lanka,0,mdm-enterprisesinfo,,linkedin.com/company/mdm-enterprisesinfo,kelaniya,mdm enterprises,western,10-Jan,
sri lanka,0,new-anthoneys-farms-pvtltd,,linkedin.com/company/new-anthoneys-farms-pvtltd,,new anthoneys farms pvtltd,,10-Jan,newanthoneys.lk
sri lanka,0,jet-deliveries,,linkedin.com/company/jet-deliveries,anuradhapura,jet deliveries,north central,Nov-50,jetdeliveries.lk
sri lanka,0,pintanna-plantations-pvt-ltd,environmental services,linkedin.com/company/pintanna-plantations-pvt-ltd,nugegoda,pintanna plantations pvt ltd,western,201-500,pintannaplantations.lk
sri lanka,0,fullmoongardenhotel,hospitality,linkedin.com/company/fullmoongardenhotel,katunayaka,full moon group of hotels,western,201-500,fullmoon.lk
sri lanka,0,mantarayproductions,media production,linkedin.com/company/mantarayproductions,colombo,manta ray productions,western,10-Jan,mantarayfilms.com
sri lanka,0,ui-ux-daily,,linkedin.com/company/ui-ux-daily,,ui/ux daily,,10-Jan,instagram.com/creativewebdesignersui
sri lanka,0,intec-ssl,information technology and services,linkedin.com/company/intec-ssl,,intec ssl,,10-Jan,intecssl.com
sri lanka,0,interstate-education-consultants-pvt-ltd,education management,linkedin.com/company/interstate-education-consultants-pvt-ltd,colombo,interstate education consultants (pvt) ltd,western,10-Jan,interstate.lk
sri lanka,0,accura-corporate-consultants-pvt-ltd,law practice,linkedin.com/company/accura-corporate-consultants-pvt-ltd,kandana,accura corporate consultants (pvt) ltd,western,Nov-50,
sri lanka,0,wikifrank-chartered-valuers,real estate,linkedin.com/company/wikifrank-chartered-valuers,colombo,wikifrank chartered valuers,western,Nov-50,wikifrank.com
sri lanka,0,fitsretail,retail,linkedin.com/company/fitsretail,colombo,fits retail,western,10-Jan,fitsretail.com
sri lanka,0,mind-engineers,,linkedin.com/company/mind-engineers,colombo,mind engineers,western,10-Jan,
sri lanka,0,industrias-wimar-ltda,,linkedin.com/company/industrias-wimar-ltda,,industrias wimar ltda,central,10-Jan,wimarltda.com
sri lanka,0,senfin-securities-limited,financial services,linkedin.com/company/senfin-securities-limited,,senfin securities limited,,Nov-50,senfinsecurities.com
sri lanka,0,isipathana-college,accounting,linkedin.com/company/isipathana-college,colombo,isipathana college,western,Nov-50,isipathanaonline.info
sri lanka,0,dsm-meta-pvt-ltd,,linkedin.com/company/dsm-meta-pvt-ltd,gampaha,dsm meta (pvt) ltd,western,10-Jan,
sri lanka,0,concreate-skateparks-limited,construction,linkedin.com/company/concreate-skateparks-limited,,concreate skateparks limited,central,10-Jan,
sri lanka,0,osumina,,linkedin.com/company/osumina,gampaha,osumina,western province,10-Jan,facebook.com/osuminaayurveda
sri lanka,0,take-it-easy-e-commerce,,linkedin.com/company/take-it-easy-e-commerce,,take it easy,western,10-Jan,take-it-easy-e-commerce-service.business.site
sri lanka,0,meidea,marketing and advertising,linkedin.com/company/meidea,,meidea,,10-Jan,meidea.me
sri lanka,0,bathos-music-academy,,linkedin.com/company/bathos-music-academy,nugegoda,batho's music academy,western,10-Jan,
sri lanka,0,krphotographygallery,photography,linkedin.com/company/krphotographygallery,,kr photography,western,10-Jan,instagram.com/kasunranamuka
sri lanka,0,air-sri-lanka,aviation & aerospace,linkedin.com/company/air-sri-lanka,,air sri lanka,,10-Jan,airsrilanka.org
sri lanka,0,nelna,information technology and services,linkedin.com/company/nelna,,nelna,,10-Jan,
sri lanka,0,steradian-capital-investments,financial services,linkedin.com/company/steradian-capital-investments,colombo,steradian capital investments,western,201-500,steradiancapital.com
